ott_id,species_name,ott_accepted_name,ott_unique_name,taxon_rank,kingdom,phylum,class,order,family,genus,major_clades,full_lineage,ncbi_taxid,gbif_id,irmng_id,ncbi_name,ncbi_family,ncbi_order,ncbi_class,ncbi_confirms_family,chromosome_number_1n,chromosome_number_2n,flag_chromosome_conflict,n_map_records,source_species_string,source_ott_id,source_supergroup,source_group,source_class,source_order,source_family,ott_match_score,flag_ott_id_changed,ott_change_type,ott_change_note,flag_name_is_synonym,flag_fuzzy_match,flag_not_species_rank,flag_unresolved,flag_source_family_differs,source_family_issue,flag_duplicate_taxon,duplicate_taxon_note,eukaryote_supergroup
ott152273,Arabidopsis halleri,Arabidopsis halleri,Arabidopsis halleri,species,Chloroplastida,Tracheophyta,Magnoliopsida,Brassicales,Brassicaceae,Arabidopsis,malvids; rosids; Pentapetalae; Gunneridae; eudicotyledons; Mesangiospermae,Arabidopsis; Camelineae; Brassicaceae; Brassicales; malvids; rosids; Pentapetalae; Gunneridae; eudicotyledons; Mesangiospermae; Magnoliopsida; Spermatophyta; Euphyllophyta; Tracheophyta; Embryophyta; Streptophyta; Chloroplastida; Archaeplastida; Eukaryota; cellular organisms; life,81970,3052450,,Arabidopsis halleri,Brassicaceae,Brassicales,Magnoliopsida,True,8,16,False,1,Arabidopsis_halleri,152273,Archaeplastida,Plants,Eudicots,Brassicales,Brassicaceae,1.0,False,,,False,False,False,False,False,,False,,Chloroplastida
ott309263,Arabidopsis thaliana,Arabidopsis thaliana,Arabidopsis thaliana,species,Chloroplastida,Tracheophyta,Magnoliopsida,Brassicales,Brassicaceae,Arabidopsis,malvids; rosids; Pentapetalae; Gunneridae; eudicotyledons; Mesangiospermae,Arabidopsis; Camelineae; Brassicaceae; Brassicales; malvids; rosids; Pentapetalae; Gunneridae; eudicotyledons; Mesangiospermae; Magnoliopsida; Spermatophyta; Euphyllophyta; Tracheophyta; Embryophyta; Streptophyta; Chloroplastida; Archaeplastida; Eukaryota; cellular organisms; life,3702,3052436,10688058,Arabidopsis thaliana,Brassicaceae,Brassicales,Magnoliopsida,True,5,10,False,2,Arabidopsis_thaliana,309263,Archaeplastida,Plants,Eudicots,Brassicales,Brassicaceae,1.0,False,,,False,False,False,False,False,,False,,Chloroplastida
ott607569,Arachis duranensis,Arachis duranensis,Arachis duranensis,species,Chloroplastida,Tracheophyta,Magnoliopsida,Fabales,Fabaceae,Arachis,Pterocarpus clade; dalbergioids sensu lato; 50 kb inversion clade; fabids; rosids; Pentapetalae,Arachis; Pterocarpus clade; Dalbergieae; dalbergioids sensu lato; 50 kb inversion clade; Papilionoideae; Fabaceae; Fabales; fabids; rosids; Pentapetalae; Gunneridae; eudicotyledons; Mesangiospermae; Magnoliopsida; Spermatophyta; Euphyllophyta; Tracheophyta; Embryophyta; Streptophyta; Chloroplastida; Archaeplastida; Eukaryota; cellular organisms; life,130453,5353841,11373899,Arachis duranensis,Fabaceae,Fabales,Magnoliopsida,True,10,20,False,1,Arachis_duranensis,607569,Archaeplastida,Plants,Eudicots,Fabales,Fabaceae,1.0,False,,,False,False,False,False,False,,False,,Chloroplastida
ott39541,Arachis hypogaea,Arachis hypogaea,Arachis hypogaea,species,Chloroplastida,Tracheophyta,Magnoliopsida,Fabales,Fabaceae,Arachis,Pterocarpus clade; dalbergioids sensu lato; 50 kb inversion clade; fabids; rosids; Pentapetalae,Arachis; Pterocarpus clade; Dalbergieae; dalbergioids sensu lato; 50 kb inversion clade; Papilionoideae; Fabaceae; Fabales; fabids; rosids; Pentapetalae; Gunneridae; eudicotyledons; Mesangiospermae; Magnoliopsida; Spermatophyta; Euphyllophyta; Tracheophyta; Embryophyta; Streptophyta; Chloroplastida; Archaeplastida; Eukaryota; cellular organisms; life,3818,5353770,10729017,Arachis hypogaea,Fabaceae,Fabales,Magnoliopsida,True,20,40,False,1,Arachis_hypogaea,39541,Archaeplastida,Plants,Eudicots,Fabales,Fabaceae,1.0,False,,,False,False,False,False,False,,False,,Chloroplastida
ott887220,Argopecten irradians,Argopecten irradians,Argopecten irradians,species,Metazoa,Mollusca,Bivalvia,Pectinida,Pectinidae,Argopecten,Lophotrochozoa; Protostomia; Bilateria; Eumetazoa; Holozoa; Opisthokonta,Argopecten; Pedinae; Pectinidae; Pectinoidea; Pectinida; Pteriomorphia; Bivalvia; Mollusca; Lophotrochozoa; Protostomia; Bilateria; Eumetazoa; Metazoa; Holozoa; Opisthokonta; Eukaryota; cellular organisms; life,31199,2285856,10802778,Argopecten irradians,Pectinidae,Pectinida,Bivalvia,True,16,32,False,1,Argopecten_irradians,6370122,Opisthokonta ,Animals,Bivalvia,Ostreoida,Pectinidae,1.0,True,stored_id_dead,Stored OTT id 6370122 no longer exists in the OTT taxonomy.,False,False,False,False,False,,False,,Metazoa
ott429101,Aristichthys nobilis,Hypophthalmichthys nobilis,Hypophthalmichthys nobilis,species,Metazoa,Chordata,Actinopteri,Cypriniformes,Cyprinidae,Hypophthalmichthys,Otophysi; Clupeocephala; Osteoglossocephalai; Euteleostomi; Teleostomi; Deuterostomia,Hypophthalmichthys; Cyprinidae; Cyprinoidei; Cypriniformes; Cypriniphysae; Otophysi; Ostariophysi; Otomorpha; Clupeocephala; Osteoglossocephalai; Teleostei; Neopterygii; Actinopteri; Actinopterygii; Euteleostomi; Teleostomi; Gnathostomata; Vertebrata; Craniata; Chordata; Deuterostomia; Bilateria; Eumetazoa; Metazoa; Holozoa; Opisthokonta; Eukaryota; cellular organisms; life,7965,2362486,10961199,Hypophthalmichthys nobilis,Xenocyprididae,Cypriniformes,Actinopteri,False,24,48,False,1,Aristichthys_nobilis,5925455,Opisthokonta ,Animals,Actinopterygii,Cypriniformes,Cyprinidae,1.0,True,stored_was_hybrid,"Stored id pointed to the hybrid 'Hypophthalmichthys nobilis x Hypophthalmichthys molitrix', not the species.",True,False,False,False,False,,False,,Metazoa
ott59094,Artemia franciscana,Artemia franciscana,Artemia franciscana,species,Metazoa,Arthropoda,Branchiopoda,Anostraca,Artemiidae,Artemia,Pancrustacea; Mandibulata; Panarthropoda; Ecdysozoa; Protostomia; Bilateria,Artemia; Artemiidae; Anostraca; Sarsostraca; Branchiopoda; Crustacea; Pancrustacea; Mandibulata; Arthropoda; Panarthropoda; Ecdysozoa; Protostomia; Bilateria; Eumetazoa; Metazoa; Holozoa; Opisthokonta; Eukaryota; cellular organisms; life,6661,5180091,10695511,Artemia franciscana,Artemiidae,Anostraca,Branchiopoda,True,21,42,False,1,Artemia_franciscana,59094,Opisthokonta ,Animals,Branchiopoda,Anostraca,Artemiidae,1.0,False,,,False,False,False,False,False,,False,,Metazoa
ott5712886,Ascochyta rabiei,Didymella rabiei,Didymella rabiei,species,Fungi,Ascomycota,Dothideomycetes,Pleosporales,Didymellaceae,Didymella,Dothideomyceta; Leotiomyceta; saccharomyceta; h2007-1; h2007-2; Nucletmycea,Didymella; Didymellaceae; Pleosporales; Dothideomycetes; Dothideomyceta; Leotiomyceta; Pezizomycotina; saccharomyceta; Ascomycota; Dikarya; h2007-1; h2007-2; Fungi; Nucletmycea; Opisthokonta; Eukaryota; cellular organisms; life,5454,,,Ascochyta rabiei,Didymellaceae,Pleosporales,Dothideomycetes,True,14,28,False,1,Ascochyta_rabiei,5712886,Opisthokonta ,Fungi,Dothideomycetes,Pleosporales,Didymellaceae,1.0,False,,,True,False,False,False,False,,False,,Fungi
ott117339,Aspergillus nidulans,Aspergillus nidulans,Aspergillus nidulans,species,Fungi,Ascomycota,Eurotiomycetes,Eurotiales,Trichocomaceae,Aspergillus,Leotiomyceta; saccharomyceta; h2007-1; h2007-2; Nucletmycea; Opisthokonta,Aspergillus; Trichocomaceae; Eurotiales; Eurotiomycetes; Leotiomyceta; Pezizomycotina; saccharomyceta; Ascomycota; Dikarya; h2007-1; h2007-2; Fungi; Nucletmycea; Opisthokonta; Eukaryota; cellular organisms; life,286162,5260160,11078741,Aspergillus nidulans var. nidulans,Aspergillaceae,Eurotiales,Eurotiomycetes,False,8,16,False,1,Aspergillus_nidulans,117339,Opisthokonta ,Fungi,Eurotiomycetes,Eurotiales,Trichocomaceae,1.0,False,,,False,False,False,False,False,,False,,Fungi
ott710025,Astatotilapia burtoni,Haplochromis burtoni,Haplochromis burtoni,species,Metazoa,Chordata,Actinopteri,Cichliformes,Cichlidae,Haplochromis,African cichlids; Ovalentaria; Percomorphaceae; Euacanthomorphacea; Ctenosquamata; Eurypterygia,Haplochromis; Haplochromini; Pseudocrenilabrinae; African cichlids; Cichlidae; Cichliformes; Cichlomorphae; Ovalentaria; Percomorphaceae; Euacanthomorphacea; Acanthomorphata; Ctenosquamata; Eurypterygia; Neoteleostei; Euteleosteomorpha; Clupeocephala; Osteoglossocephalai; Teleostei; Neopterygii; Actinopteri; Actinopterygii; Euteleostomi; Teleostomi; Gnathostomata; Vertebrata; Craniata; Chordata; Deuterostomia; Bilateria; Eumetazoa; Metazoa; Holozoa; Opisthokonta; Eukaryota; cellular organisms; life,8153,2371438,11345212,Haplochromis burtoni,Cichlidae,Cichliformes,Actinopteri,True,20,40,False,1,Astatotilapia_burtoni,5861317,Opisthokonta ,Animals,Actinopterygii,Perciformes,Cichlidae,1.0,True,different_taxon,Stored id was 'Astatotilapia sp. RAD-224A' (species); name resolves to 'Haplochromis burtoni'.,True,False,False,False,False,,False,,Metazoa
ott701518,Astyanax mexicanus,Astyanax mexicanus,Astyanax mexicanus,species,Metazoa,Chordata,Actinopteri,Characiformes,Characidae,Astyanax,Otophysi; Clupeocephala; Osteoglossocephalai; Euteleostomi; Teleostomi; Deuterostomia,Astyanax; Stethaprioninae; Characidae; Characoidei; Characiformes; Characiphysae; Otophysi; Ostariophysi; Otomorpha; Clupeocephala; Osteoglossocephalai; Teleostei; Neopterygii; Actinopteri; Actinopterygii; Euteleostomi; Teleostomi; Gnathostomata; Vertebrata; Craniata; Chordata; Deuterostomia; Bilateria; Eumetazoa; Metazoa; Holozoa; Opisthokonta; Eukaryota; cellular organisms; life,7994,5204344,10150981,Astyanax mexicanus,Acestrorhamphidae,Characiformes,Actinopteri,False,25,50,False,1,Astyanax_mexicanus,701518,Opisthokonta ,Animals,Actinopterygii,Characiformes,Characidae,1.0,False,,,False,False,False,False,False,,False,,Metazoa
ott106278,Athalia rosae,Athalia rosae,Athalia rosae,species,Metazoa,Arthropoda,Insecta,Hymenoptera,Tenthredinidae,Athalia,Dicondylia; Pancrustacea; Mandibulata; Panarthropoda; Ecdysozoa; Protostomia,Athalia; Allantinae; Tenthredinidae; Tenthredinoidea; Hymenoptera; Holometabola; Neoptera; Pterygota; Dicondylia; Insecta; Hexapoda; Pancrustacea; Mandibulata; Arthropoda; Panarthropoda; Ecdysozoa; Protostomia; Bilateria; Eumetazoa; Metazoa; Holozoa; Opisthokonta; Eukaryota; cellular organisms; life,37344,4490913,,Athalia rosae,Athaliidae,Hymenoptera,Insecta,False,8,16,False,1,Athalia_rosae,106278,Opisthokonta ,Animals,Insecta,Hymenoptera,Tenthredinoidae,1.0,False,,,False,False,False,False,True,typo/spelling in source file,False,,Metazoa
ott790381,Avena sativa,Avena sativa,Avena sativa,species,Chloroplastida,Tracheophyta,Liliopsida,Poales,Poaceae,Avena,Poodae; BOP clade; commelinids; Mesangiospermae; Spermatophyta; Euphyllophyta,Avena; Aveninae; Poeae; Poodae; Pooideae; BOP clade; Poaceae; Poales; commelinids; Petrosaviidae; Liliopsida; Mesangiospermae; Magnoliopsida; Spermatophyta; Euphyllophyta; Tracheophyta; Embryophyta; Streptophyta; Chloroplastida; Archaeplastida; Eukaryota; cellular organisms; life,4498,2705290,10208975,Avena sativa,Poaceae,Poales,Magnoliopsida,True,21,42,False,1,Avena_sativa,790381,Archaeplastida,Plants,Monocots,Poales,Poaceae,1.0,False,,,False,False,False,False,False,,False,,Chloroplastida
ott227727,Bactrocera cucurbitae,Zeugodacus cucurbitae,Zeugodacus cucurbitae,species,Metazoa,Arthropoda,Insecta,Diptera,Tephritidae,Zeugodacus,Acalyptratae; Cyclorrhapha; Eremoneura; Dicondylia; Pancrustacea; Mandibulata,Zeugodacus subgenus Zeugodacus; Zeugodacus; Dacini; Dacinae; Tephritidae; Tephritoidea; Acalyptratae; Schizophora; Cyclorrhapha; Eremoneura; Muscomorpha; Brachycera; Diptera; Holometabola; Neoptera; Pterygota; Dicondylia; Insecta; Hexapoda; Pancrustacea; Mandibulata; Arthropoda; Panarthropoda; Ecdysozoa; Protostomia; Bilateria; Eumetazoa; Metazoa; Holozoa; Opisthokonta; Eukaryota; cellular organisms; life,28588,8070510,10179565,Zeugodacus cucurbitae,Tephritidae,Diptera,Insecta,True,5,10,False,1,Bactrocera_cucurbitae,227727,Animals,Animals,Insecta,Diptera,Tephritidae,1.0,False,,,True,False,False,False,False,,False,,Metazoa
ott35910,Barbarea vulgaris,Barbarea vulgaris,Barbarea vulgaris,species,Chloroplastida,Tracheophyta,Magnoliopsida,Brassicales,Brassicaceae,Barbarea,malvids; rosids; Pentapetalae; Gunneridae; eudicotyledons; Mesangiospermae,Barbarea; Cardamineae; Brassicaceae; Brassicales; malvids; rosids; Pentapetalae; Gunneridae; eudicotyledons; Mesangiospermae; Magnoliopsida; Spermatophyta; Euphyllophyta; Tracheophyta; Embryophyta; Streptophyta; Chloroplastida; Archaeplastida; Eukaryota; cellular organisms; life,50459,5708780,11441719,Barbarea vulgaris,Brassicaceae,Brassicales,Magnoliopsida,True,8,16,False,1,Barbarea_vulgaris,35910,Archaeplastida,Plants,Eudicots,Brassicales,Brassicaceae,1.0,False,,,False,False,False,False,False,,False,,Chloroplastida
ott434483,Begonia plebeja,Begonia plebeja,Begonia plebeja,species,Chloroplastida,Tracheophyta,Magnoliopsida,Cucurbitales,Begoniaceae,Begonia,fabids; rosids; Pentapetalae; Gunneridae; eudicotyledons; Mesangiospermae,Begonia sect. Gireoudia; Begonia; Begoniaceae; Cucurbitales; fabids; rosids; Pentapetalae; Gunneridae; eudicotyledons; Mesangiospermae; Magnoliopsida; Spermatophyta; Euphyllophyta; Tracheophyta; Embryophyta; Streptophyta; Chloroplastida; Archaeplastida; Eukaryota; cellular organisms; life,1047136,9086800,,Begonia plebeja,Begoniaceae,Cucurbitales,Magnoliopsida,True,14,28,False,1,Begonia_plebeja,434483,Archaeplastida,Plants,Eudicots,Cucurbitales,Begoniaceae,1.0,False,,,False,False,False,False,False,,False,,Chloroplastida
ott273185,Beta vulgaris,Beta vulgaris,Beta vulgaris,species,Chloroplastida,Tracheophyta,Magnoliopsida,Caryophyllales,Chenopodiaceae,Beta,Pentapetalae; Gunneridae; eudicotyledons; Mesangiospermae; Spermatophyta; Euphyllophyta,Beta; Betoideae; Chenopodiaceae; Caryophyllales; Pentapetalae; Gunneridae; eudicotyledons; Mesangiospermae; Magnoliopsida; Spermatophyta; Euphyllophyta; Tracheophyta; Embryophyta; Streptophyta; Chloroplastida; Archaeplastida; Eukaryota; cellular organisms; life,161934,8971274,10594705,Beta vulgaris,Amaranthaceae,Caryophyllales,Magnoliopsida,False,9,18,False,1,Beta_vulgaris,273185,Archaeplastida,Plants,Eudicots,Caryophyllales,Amaranthaceae,1.0,False,,,False,False,False,False,True,genuine taxonomic revision or error,False,,Chloroplastida
ott267719,Betula pendula,Betula pendula,Betula pendula,species,Chloroplastida,Tracheophyta,Magnoliopsida,Fagales,Betulaceae,Betula,fabids; rosids; Pentapetalae; Gunneridae; eudicotyledons; Mesangiospermae,Betula; Betulaceae; Fagales; fabids; rosids; Pentapetalae; Gunneridae; eudicotyledons; Mesangiospermae; Magnoliopsida; Spermatophyta; Euphyllophyta; Tracheophyta; Embryophyta; Streptophyta; Chloroplastida; Archaeplastida; Eukaryota; cellular organisms; life,3505,5331916,10600231,Betula pendula,Betulaceae,Fagales,Magnoliopsida,True,14,28,False,1,Betula_pendula,5922058,Archaeplastida,Plants,Eudicots,Fagales,Betulaceae,1.0,True,stored_was_infraspecific,Stored id pointed to subspecies 'Betula pendula subsp. pendula'.,False,False,False,False,False,,False,,Chloroplastida
ott731671,Betula platyphylla,Betula platyphylla,Betula platyphylla,species,Chloroplastida,Tracheophyta,Magnoliopsida,Fagales,Betulaceae,Betula,fabids; rosids; Pentapetalae; Gunneridae; eudicotyledons; Mesangiospermae,Betula; Betulaceae; Fagales; fabids; rosids; Pentapetalae; Gunneridae; eudicotyledons; Mesangiospermae; Magnoliopsida; Spermatophyta; Euphyllophyta; Tracheophyta; Embryophyta; Streptophyta; Chloroplastida; Archaeplastida; Eukaryota; cellular organisms; life,78630,,10249425,Betula platyphylla,Betulaceae,Fagales,Magnoliopsida,True,14,28,False,1,Betula_platyphylla,731671,Archaeplastida,Plants,Eudicots,Fagales,Betulaceae,1.0,False,,,False,False,False,False,False,,False,,Chloroplastida
ott559934,Bicyclus anynana,Bicyclus anynana,Bicyclus anynana,species,Metazoa,Arthropoda,Insecta,Lepidoptera,Nymphalidae,Bicyclus,Obtectomera; Ditrysia; Dicondylia; Pancrustacea; Mandibulata; Panarthropoda,Bicyclus; Mycalesina; Satyrini; Satyrinae; Nymphalidae; Papilionoidea; Obtectomera; Ditrysia; Heteroneura; Neolepidoptera; Glossata; Lepidoptera; Amphiesmenoptera; Holometabola; Neoptera; Pterygota; Dicondylia; Insecta; Hexapoda; Pancrustacea; Mandibulata; Arthropoda; Panarthropoda; Ecdysozoa; Protostomia; Bilateria; Eumetazoa; Metazoa; Holozoa; Opisthokonta; Eukaryota; cellular organisms; life,110368,9840414,,Bicyclus anynana,Nymphalidae,Lepidoptera,Insecta,True,28,56,False,1,Bicyclus_anynana,3108421,Opisthokonta ,Animals,Insecta,Lepidoptera,Nymphalidae,1.0,True,different_taxon,Stored id was 'Mycalesis anynana' (species); name resolves to 'Bicyclus anynana'.,False,False,False,False,False,,False,,Metazoa
ott907693,Bison bison,Bison bison,Bison bison,species,Metazoa,Chordata,Mammalia,Artiodactyla,Bovidae,Bison,Boreoeutheria; Eutheria; Amniota; Dipnotetrapodomorpha; Euteleostomi; Teleostomi,Bison; Bovinae; Bovidae; Pecora; Ruminantia; Artiodactyla; Laurasiatheria; Boreoeutheria; Eutheria; Theria; Mammalia; Amniota; Tetrapoda; Dipnotetrapodomorpha; Sarcopterygii; Euteleostomi; Teleostomi; Gnathostomata; Vertebrata; Craniata; Chordata; Deuterostomia; Bilateria; Eumetazoa; Metazoa; Holozoa; Opisthokonta; Eukaryota; cellular organisms; life,9901,2441176,11059079,Bison bison,Bovidae,Artiodactyla,Mammalia,True,30,60,False,1,Bison_bison,907693,Opisthokonta ,Animals,Mammalia,Artiodactyla,Bovidae,1.0,False,,,False,False,False,False,False,,False,,Metazoa
ott968114,Biston betularia,Biston betularia,Biston betularia,species,Metazoa,Arthropoda,Insecta,Lepidoptera,Geometridae,Biston,Obtectomera; Ditrysia; Dicondylia; Pancrustacea; Mandibulata; Panarthropoda,Biston; Ennominae; Geometridae; Geometroidea; Obtectomera; Ditrysia; Heteroneura; Neolepidoptera; Glossata; Lepidoptera; Amphiesmenoptera; Holometabola; Neoptera; Pterygota; Dicondylia; Insecta; Hexapoda; Pancrustacea; Mandibulata; Arthropoda; Panarthropoda; Ecdysozoa; Protostomia; Bilateria; Eumetazoa; Metazoa; Holozoa; Opisthokonta; Eukaryota; cellular organisms; life,82595,1975897,10732296,Biston betularia,Geometridae,Lepidoptera,Insecta,True,31,62,False,1,Biston_betularia,968114,Opisthokonta ,Animals,Insecta,Lepidoptera,Geometridae,1.0,False,,,False,False,False,False,False,,False,,Metazoa
ott555363,Blumeria graminis,Blumeria graminis,Blumeria graminis,species,Fungi,Ascomycota,Leotiomycetes,Erysiphales,Erysiphaceae,Blumeria,Sordariomyceta; Leotiomyceta; saccharomyceta; h2007-1; h2007-2; Nucletmycea,Blumeria; Erysiphaceae; Erysiphales; Leotiomycetidae; Leotiomycetes; Sordariomyceta; Leotiomyceta; Pezizomycotina; saccharomyceta; Ascomycota; Dikarya; h2007-1; h2007-2; Fungi; Nucletmycea; Opisthokonta; Eukaryota; cellular organisms; life,34373,2578272,10393588,Blumeria graminis,Erysiphaceae,Helotiales,Leotiomycetes,True,,,False,1,Blumeria_graminis,555363,Opisthokonta ,Fungi,Leotiomycetes,Erysiphales,Erysiphaceae,1.0,False,,,False,False,False,False,False,,False,,Fungi
ott594991,Boehmeria nivea,Boehmeria nivea,Boehmeria nivea,species,Chloroplastida,Tracheophyta,Magnoliopsida,Rosales,Urticaceae,Boehmeria,fabids; rosids; Pentapetalae; Gunneridae; eudicotyledons; Mesangiospermae,Boehmeria; Urticaceae; Rosales; fabids; rosids; Pentapetalae; Gunneridae; eudicotyledons; Mesangiospermae; Magnoliopsida; Spermatophyta; Euphyllophyta; Tracheophyta; Embryophyta; Streptophyta; Chloroplastida; Archaeplastida; Eukaryota; cellular organisms; life,83906,2984359,10927089,Boehmeria nivea,Urticaceae,Rosales,Magnoliopsida,True,14,28,False,1,Boehmeria_nivea,594991,Archaeplastida,Plants,Eudicots,Rosales,Urticaceae,1.0,False,,,False,False,False,False,False,,False,,Chloroplastida
ott161197,Bombus terrestris,Bombus terrestris,Bombus terrestris (species in domain Eukaryota),species,Metazoa,Arthropoda,Insecta,Hymenoptera,Apidae,Bombus,Dicondylia; Pancrustacea; Mandibulata; Panarthropoda; Ecdysozoa; Protostomia,Bombus subgenus Bombus; Bombus; Bombini; Bombinae; Apidae; Apoidea; Aculeata; Apocrita; Hymenoptera; Holometabola; Neoptera; Pterygota; Dicondylia; Insecta; Hexapoda; Pancrustacea; Mandibulata; Arthropoda; Panarthropoda; Ecdysozoa; Protostomia; Bilateria; Eumetazoa; Metazoa; Holozoa; Opisthokonta; Eukaryota; cellular organisms; life,30195,1340503,10255958,Bombus terrestris,Apidae,Hymenoptera,Insecta,True,18,36,False,1,Bombus_terrestris,161197,Opisthokonta ,Animals,Insecta,Hymenoptera,Apidae,1.0,False,,,False,False,False,False,False,,False,,Metazoa
ott440274,Bombyx mori,Bombyx mori,Bombyx mori,species,Metazoa,Arthropoda,Insecta,Lepidoptera,Bombycidae,Bombyx,Obtectomera; Ditrysia; Dicondylia; Pancrustacea; Mandibulata; Panarthropoda,Bombyx; Bombycinae; Bombycidae; Bombycoidea; Obtectomera; Ditrysia; Heteroneura; Neolepidoptera; Glossata; Lepidoptera; Amphiesmenoptera; Holometabola; Neoptera; Pterygota; Dicondylia; Insecta; Hexapoda; Pancrustacea; Mandibulata; Arthropoda; Panarthropoda; Ecdysozoa; Protostomia; Bilateria; Eumetazoa; Metazoa; Holozoa; Opisthokonta; Eukaryota; cellular organisms; life,7091,1868664,10632431,Bombyx mori,Bombycidae,Lepidoptera,Insecta,True,28,56,False,2,Bombyx_mori,440274,Opisthokonta ,Animals,Insecta,Lepidoptera,Bombycidae,1.0,False,,,False,False,False,False,False,,False,,Metazoa
